"DPRMaZ"	"SAPRMaZ"	"SDAPRMaZ"	"SSAPRMaZ"	"CDPRMaZ"	"CSAPRMaZ"	"XNPRMaZ"	"XADPRMaZ"	"XASAPRMaZ"	"PNPRMaZ"	"PADPRMaZ"	"PASAPRMaZ"	"DPRMZ"	"SAPRMZ"	"SDAPRMZ"	"SSAPRMZ"	"CDPRMZ"	"CSAPRMZ"	"XNPRMZ"	"XADPRMZ"	"XASAPRMZ"	"PNPRMZ"	"PADPRMZ"	"PASAPRMZ"	"DPREZ"	"SAPREZ"	"SDAPREZ"	"SSAPREZ"	"CDPREZ"	"CSAPREZ"	"XNPREZ"	"XADPREZ"	"XASAPREZ"	"PNPREZ"	"PADPREZ"	"PASAPREZ"	"DLRMaZ"	"SALRMaZ"	"SDALRMaZ"	"SSALRMaZ"	"CDLRMaZ"	"CSALRMaZ"	"XNLRMaZ"	"XADLRMaZ"	"XASALRMaZ"	"PNLRMaZ"	"PADLRMaZ"	"PASALRMaZ"	"DLRMZ"	"SALRMZ"	"SDALRMZ"	"SSALRMZ"	"CDLRMZ"	"CSALRMZ"	"XNLRMZ"	"XADLRMZ"	"XASALRMZ"	"PNLRMZ"	"PADLRMZ"	"PASALRMZ"	"DLREZ"	"SALREZ"	"SDALREZ"	"SSALREZ"	"CDLREZ"	"CSALREZ"	"XNLREZ"	"XADLREZ"	"XASALREZ"	"PNLREZ"	"PADLREZ"	"PASALREZ"	"DCRMaZ"	"SACRMaZ"	"SDACRMaZ"	"SSACRMaZ"	"CDCRMaZ"	"CSACRMaZ"	"XNCRMaZ"	"XADCRMaZ"	"XASACRMaZ"	"PNCRMaZ"	"PADCRMaZ"	"PASACRMaZ"	"DCRMZ"	"SACRMZ"	"SDACRMZ"	"SSACRMZ"	"CDCRMZ"	"CSACRMZ"	"XNCRMZ"	"XADCRMZ"	"XASACRMZ"	"PNCRMZ"	"PADCRMZ"	"PASACRMZ"	"DCREZ"	"SACREZ"	"SDACREZ"	"SSACREZ"	"CDCREZ"	"CSACREZ"	"XNCREZ"	"XADCREZ"	"XASACREZ"	"PNCREZ"	"PADCREZ"	"PASACREZ"
"CSALRMZ"	0.373231842836949	0.441584039244712	0.177033109386322	0.510326013393527	0.649141881788034	0.471387861670828	0.104485329537936	0.0712624456108659	0.0888619882911261	0.299560033519375	0.0787621386763315	0.0364279522792992	0.0259312417661182	0.0221666312887461	0.00131466812351588	0.0144552168959131	0.200296171015998	0.0374527924303107	0.826258323419805	0.0141728069372666	0.00827403968646201	0.446112339828088	0.320217440165789	0.251536993092071	0.0817724118963343	0.117830713105231	0.017176191642851	0.0800084956901379	0.251120279975524	0.161646768137418	0.806762131328633	0.0443063368358261	0.0890323196972633	0.138708312880745	0.0224281182388399	0.0469249470960809	7.48922701632182e-10	8.71848122585561e-08	2.01045313730219e-09	0.912752779730594	4.65450940012602e-08	8.53873043382691e-08	0.000752945294164586	2.42506562342371e-06	1.0101159617637e-06	1.11217908966843e-05	3.53885327264436e-07	1.26279788847938e-08	0	0	0	0	0	NA	1.7453779874721e-05	1.13371090293413e-10	7.4149575368665e-12	1.17129417276374e-10	5.01865216051556e-12	0.203159942835474	3.5260683262095e-13	2.51354492775135e-13	1.58246749037971e-11	1.03960617892085e-10	5.35154143221916e-11	7.13873404833976e-13	0.000194550429202689	3.38763145855125e-05	4.61524219363962e-05	7.08541642957528e-06	0.000216338642530234	5.88289430702993e-05	0.66361558739173	0.989371237218042	0.843803946153521	0.67432160236223	0.639923424446389	0.890923587112878	0.844636832561494	0.386962300855135	0.156501479791104	0.915884561817	0.398147031088949	0.439131250670779	0.0624351446706364	0.0604681578994988	0.132889894317509	0.0260775847509134	0.0626996337991872	0.115220687569312	0.29092482153762	0.370261053771614	0.603715828781444	0.313040864108817	0.980264999980012	0.416389158131133	0.0188454638255664	0.0334710217448597	0.0264138296115255	0.0102331375112727	0.0503537617009431	0.0880458067274548	0.835080955447122	0.0399189228220342	0.018274704933577	0.706481080038668	0.0149962169202769	0.00576608339026974
"XNLRMZ"	0.850056591798835	0.975155245507534	0.00627461881754288	0.0588213662841517	0.212027316286456	0.66028359796193	0.192547130342319	0.34397679467797	0.466700769476702	0.170677144816137	0.0557661376490839	0.047420054886659	0.966899031950232	0.697396999332801	0.0454135978064774	0.136172438263406	0.229346561667509	0.491267857972436	0.0022952028106169	0.822164466066884	0.964069097472286	0.000339004244128027	0.708719841631838	0.991385053937478	0.695243486415399	0.98080362877154	0.0202909011187591	0.104900305245547	0.465666311270401	0.75498207466768	0.0133030388897162	0.760800036285089	0.669980986176794	0.0192326042750368	0.196245672655545	0.433184980740065	0.00245783959480139	0.0271723844500373	6.12631787788587e-05	0.213295153024157	0.0564187269905618	0.0183757438489511	1.91052453502039e-06	0.0292114644720904	0.0346703532852382	3.12140383131876e-05	0.000411451389719542	0.000846458138841655	1.08341728033423e-07	2.47887571291905e-06	1.65107927330155e-11	2.83137957524104e-11	8.19574937274137e-05	1.7453779874721e-05	NA	0.25414129718787	0.338127377578829	8.2264861589465e-11	0.0141895545624235	0.947549143750544	0.00015828882381097	0.00105291326806101	5.8586100060154e-07	1.28490311324114e-06	0.00819358010232074	0.00315752746486786	1.57379753673581e-09	0.140076483973747	0.115022014822509	5.46038814164262e-09	0.153725160925186	0.165643132057046	0.122372094577299	0.227214450186298	0.849637773856572	0.758214929742529	0.0144568885332208	0.120935442392717	0.153032064246406	0.894740849064637	0.395740731589043	0.0323477172095714	0.677024338161936	0.74272748347965	0.176845758802194	0.195927954759747	0.535096826989365	0.603721607300896	0.15401241466613	0.102195635258164	0.0244791557375468	0.320685799173223	0.275624499575012	0.0173494395357991	0.106291462472913	0.328392630801818	0.557102023645611	0.252242353229123	0.321025891543825	0.44458917113785	0.0994377715558681	0.110477389710784	0.0891233077650051	0.759365089511933	0.974323927798924	0.0754499418623977	0.719415785012192	0.803967407891792
"XADLRMZ"	0.680946805358869	0.703463426736052	0.134024303716317	0.461548426642686	0.782876129083113	0.788888354513653	0.402530040411741	0.0149013930513551	0.0194797213044591	0.394827306166135	0.0293330875134703	0.0320740673746556	0.0968016295098708	0.105273538626604	0.00490106782184307	0.0112935646529397	0.470965431806628	0.181219217923566	0.161305666615833	4.34836424341167e-05	5.05757446860322e-05	0.63571193268469	0.0148046458042215	0.0267656818097237	0.0551039897785315	0.131312863547485	0.00603346368255964	0.0214461363076999	0.22968762193102	0.220915226970059	0.708152174106387	0.0011529966014967	0.00587742875501407	0.824423737844242	0.0393205829305574	0.00700746318566559	1.33049127271079e-11	4.39988423472926e-09	8.97792951093379e-12	0.827423356984211	6.85199696981442e-09	2.87843882063044e-09	0.000266423842092856	5.32907051820075e-15	1.46549439250521e-14	0.00010939875381899	1.25259203009875e-09	1.52398982322666e-10	1.33226762955019e-15	8.48365822037067e-12	0	2.66453525910038e-15	3.21325188679111e-11	1.13371090293413e-10	0.25414129718787	NA	0	2.8739557111912e-07	2.22044604925031e-16	0.0734188348133478	1.85531967566988e-09	6.74830149538508e-08	4.01845223763075e-10	5.61792612430168e-09	3.51172057211357e-07	2.5179177032264e-07	0.000853925406713696	4.31337632278428e-10	2.72465028317015e-09	0.000973570955184577	2.83879873830273e-07	5.98657963646332e-06	0.673916210664356	0.78841183861257	0.771397294472254	0.624464859286096	0.713491704939137	0.888192492811688	0.214761848228807	0.000399246948903365	0.050150843432744	0.377122127474449	0.0181560968330414	0.0857678129548147	0.351712488324255	0.377284926800353	0.340944490676069	0.129057672423182	0.356751315073419	0.536448356126994	0.924255283806084	0.00737285695831114	0.61795773703983	0.898917052416092	0.123233509232584	0.151275545735428	0.163154732798029	0.169650327081651	0.147368343068479	0.0454230305962751	0.284519623019385	0.318298300152865	0.652851277355893	0.00132254327187376	0.000829261145163684	0.489368856454364	0.000256864182377026	0.000548543243613864
"XASALRMZ"	0.578242210364188	0.575222303709973	0.121850240517071	0.476732391786017	0.915573139834443	0.635193725474569	0.255449538128801	0.0102716227962345	0.015851565760886	0.338100959054624	0.0223579205022166	0.0169818166406071	0.0873588433561441	0.0859904351315071	0.00314776544958972	0.00566516271450435	0.476047911126829	0.160402317196945	0.168696321030415	4.22101750174875e-05	2.74875115082729e-05	0.737887370384736	0.0279614425933328	0.0285775360722949	0.038134284364487	0.0840504683291865	0.00469381578870154	0.0105287339542652	0.169059113818653	0.156402519259171	0.650935721927269	0.000825544620280727	0.00384746226663535	0.896104192038777	0.0350369263884898	0.00584151889006357	1.95399252334028e-13	1.16438858555057e-10	1.11910480882216e-13	0.899949368553032	4.08743261459676e-10	6.04534200476792e-11	7.63574452089522e-05	2.66453525910038e-15	1.33226762955019e-15	3.72101479724218e-05	6.63771482223297e-10	1.42015288417952e-11	4.44089209850063e-16	4.51638726417514e-13	0	2.22044604925031e-16	1.42081901799429e-11	7.4149575368665e-12	0.338127377578829	0	NA	3.26208005052564e-07	0	0.0372972894636234	3.7715830458751e-10	2.84437429165507e-09	1.2507728186506e-10	9.27533827521643e-10	9.10257320629881e-08	1.12466369550646e-08	0.000850838115495911	8.33564328672765e-10	1.34641764404364e-09	0.000540394127131139	4.42397974920183e-07	1.80355221468531e-06	0.958669042978065	0.803819164618232	0.907537667928363	0.94231659892959	0.981333577639847	0.747856034845557	0.366740602755766	0.00042510727196321	0.025039946178665	0.6073709293441	0.0243015212967213	0.0865820369257613	0.171361651141447	0.172341611410432	0.181894996112301	0.0290080806212558	0.174994545732698	0.317677532340757	0.778600710432338	0.00474156511519563	0.566138976071386	0.718303965346851	0.132999796843182	0.105134044143955	0.0526038959166877	0.0577667264343964	0.0480206788486859	0.0154204577582517	0.130630158167324	0.138093017066834	0.960628235426098	0.00087940712558332	0.000495736138556024	0.704346410955169	0.000490569135304986	0.00061303864428508
"PNLRMZ"	0.675992453874647	0.948015296317902	0.0154122443902096	0.0516747660037093	0.442046457842364	0.731439646623484	0.370174219615972	0.0360410844130044	0.0623575358363884	0.208375193299816	0.312255618045312	0.106892801671215	0.260070042450119	0.272900793598871	0.00245900361638318	0.0193551683479716	0.895434911037248	0.424962830016711	0.0280765297705132	0.0578274053257066	0.0770245507987153	0.00319836192634027	0.497974559623832	0.705716751595977	0.0730692531722283	0.114115616665835	0.000699724556481929	0.0156890569054338	0.492093636942073	0.200456639075349	0.0189500087009178	0.0831496100557314	0.126845705214832	0.0636302131578663	0.380128666047507	0.0690788439728365	1.20771777023521e-08	3.39555686901249e-06	6.30150376323968e-10	0.395004993623026	4.2463493623579e-06	1.4787188726828e-06	5.15597631256526e-09	1.26560845590262e-05	1.66755028374599e-05	3.58841845127245e-11	0.00138249950679725	0.000145940375127385	2.99760216648792e-14	5.71409586314076e-12	0	0	5.6879079224359e-10	1.17129417276374e-10	8.2264861589465e-11	2.8739557111912e-07	3.26208005052564e-07	NA	0.000184778214774139	0.220297230941442	2.99131595715707e-06	1.7919043433956e-05	8.41399327988768e-09	3.46588260313752e-08	0.000465307487901523	6.9100155254409e-05	7.48591630905793e-08	0.00053261881144695	8.68460797105453e-05	1.10947335763001e-08	0.0192261457581475	0.0319907000600959	0.165753870799167	0.25126363606211	0.630685923616775	0.686753547147883	0.105741266257234	0.223961212923401	0.664645285399419	0.344919688169601	0.0590190281312475	0.387678176746402	0.622168951769957	0.783260136945592	0.654469853167185	0.749082521891386	0.631092166659479	0.455996472059858	0.6282279167408	0.571235326321656	0.000314650905788305	0.60776998715247	0.811348722985365	0.168158100760518	0.405848331823131	0.87070321082128	0.964141741070938	0.701521205276963	0.487599208611954	0.218180608688233	0.559788388436631	0.402808161733567	0.197252495605526	0.522721591855249	0.345629695645921	0.223562397941888	0.0952066535576523	0.121495908657339
"PADLRMZ"	0.50256010162174	0.65212112314392	0.349534371290068	0.512851411918855	0.149983951181244	0.517591404975624	0.0430806154000893	0.0796238886679417	0.0918979190761449	0.219722247534372	0.00123480490798045	0.00222626732118547	0.679027554393083	0.701799065358636	0.0360002951852187	0.0159174225703533	0.53853882440942	0.997015511668855	0.124969189414619	0.0524525994989318	0.0594493574382233	0.389666520632854	0.000732614148837296	0.00259513380717769	0.444344363921272	0.734128281875018	0.0709988842743052	0.0684612218173926	0.933926274166271	0.997035828032904	0.738842008110062	0.0840130502349128	0.165426611430991	0.194769830319995	0.000444237775643952	0.00722261622220066	1.17416298905937e-10	9.20412945859539e-09	1.50814916111131e-11	0.917924143683687	8.82742507979373e-08	5.9883675795902e-09	0.00468274865962059	5.56177326416218e-12	6.30162588777239e-13	7.84473914392514e-05	6.19726492345762e-13	2.08721928629529e-14	9.76996261670138e-15	2.93765012315816e-13	0	0	4.46177761403987e-10	5.01865216051556e-12	0.0141895545624235	2.22044604925031e-16	0	0.000184778214774139	NA	0.0818292406813694	1.10145004228457e-10	9.858762695103e-10	3.51552120747556e-11	5.98738836288248e-11	3.83300555739652e-08	5.30129784515054e-09	0.00247078869333928	3.67731580741548e-08	1.26961330337849e-08	0.000729875506568334	1.17668097487922e-10	2.24509300039699e-11	0.483286747886924	0.582510033648231	0.810363321590019	0.599688316735699	0.411916561024608	0.644256519605566	0.339487013473081	0.0243182906014634	0.185654699957684	0.757419358333679	0.00106163427552719	0.00222961493183949	0.440144116291754	0.360334968607504	0.149805126889954	0.0263297689269899	0.462059450700082	0.635723430408508	0.782117773063955	0.079683205210622	0.49770675555603	0.553181893786521	0.0400591090476754	0.0290605028967652	0.341961674583656	0.346018454933781	0.0780684665129903	0.0425758390589819	0.869572516360543	0.628239636807638	0.865999988308132	0.0307265414336477	0.0206804049148732	0.903137022963843	1.34468257027009e-05	6.35313612402655e-05
"PASALRMZ"	0.135307854506508	0.222164853540039	0.258973652711378	0.377905996294591	0.163457543276532	0.239055088484678	0.000824367361022427	0.789363358758892	0.629723099647771	0.0404380110415725	0.871729867021586	0.974623841476593	0.192974379403973	0.150294627746483	0.280984426524618	0.331596835819769	0.23063898309927	0.158578522287502	0.151336177045748	0.933989629298854	0.977972322959795	0.055537066795091	0.983057267537133	0.697081899927956	0.382379575153784	0.245319674443338	0.867303842862065	0.849280385356077	0.248357629638905	0.202211782373	0.164677110334529	0.98825260657807	0.966101487606478	0.416188037934885	0.862691654707909	0.643852236459044	5.72144998045587e-10	1.29436461548949e-11	5.85742121472776e-10	0.342410616332555	7.52417714799947e-08	5.81756864903582e-14	0.0088925458147413	0.000935008401457438	4.97213675654251e-06	8.60527542045908e-06	0.0298331918126626	0.00328524570369559	0.127355575655632	0.165943740597542	0.0746015941889469	0.0611238918425041	0.225750760004436	0.203159942835474	0.947549143750544	0.0734188348133478	0.0372972894636234	0.220297230941442	0.0818292406813694	NA	0.986257257954677	0.688988551755276	0.648893397821057	0.704097179639069	0.797431789234353	0.694951993489948	0.298391640031272	0.841405084781161	0.816903976065593	0.500258552752318	0.87072102965862	0.83935878508125	0.705050225239035	0.619615429824936	0.000326093954929663	0.0400442854455514	0.000266944583218187	0.181888130098778	0.929310845008179	0.123278402235061	0.879203387817409	0.674435885419811	0.98879367084836	0.682939507310626	0.14099046459166	0.105827633097338	0.0361540228640864	0.00159005427045855	0.152433375150931	0.296944764437299	0.568027866185392	0.00911061692524084	0.499198123908322	0.494666537306895	0.00636481299260261	0.00105596557442045	0.952186921194389	0.767566780373414	0.261331243094695	0.0566150188847003	0.355747234440576	0.347110651241077	0.591877090065005	0.252747886363553	0.181024399943045	0.834417888239364	0.545784173752386	0.651224151482098
"DLREZ"	0.0887730449798638	0.13801021836346	0.0317156783284576	0.209756648484445	0.262654127845368	0.163185318911144	0.800876552517997	0.0426729564050481	0.0530148052600545	0.596522063912247	0.0091554272371237	0.00827711845247836	0.121378807798901	0.124474281729375	0.00500047988851815	0.0249962314465226	0.548033697142466	0.19392870377505	0.0931748723232979	0.0513865597188996	0.0444565426677577	0.153084855512477	0.344534628564079	0.362532771745974	0.434476619569939	0.413828880175271	0.119777457933195	0.186286564799787	0.805684493362132	0.518137363526475	0.986021507680066	0.162657294843661	0.237165034725571	0.311357803170021	0.0981369628567883	0.2482471489284	3.02855518441447e-11	6.87396710663535e-08	9.46651645961083e-10	0.878587393832849	7.15837167319933e-10	1.44946920466182e-07	0.000877031035322773	9.49216261147967e-09	2.03612657845298e-08	0.000980097826136062	6.68204225284796e-09	1.04620290208857e-09	0	4.2854608750531e-14	2.22044604925031e-16	4.88498130835069e-15	2.93765012315816e-13	3.5260683262095e-13	0.00015828882381097	1.85531967566988e-09	3.7715830458751e-10	2.99131595715707e-06	1.10145004228457e-10	0.986257257954677	NA	0	0	0	0	0	6.05017287780285e-06	0	1.77635683940025e-15	1.19322780545161e-08	8.92619311798626e-14	9.76996261670138e-15	0.880235285673523	0.987281927896851	0.767213366051261	0.673817450312629	0.630793731250819	0.864237465185549	0.791505263645813	0.159147299370892	0.00380542835801201	0.61173915970503	0.613738384474473	0.655620314418272	0.725192972859537	0.610280250055601	0.101117340580808	0.628673165451167	0.995593635302256	0.646383825971523	0.934596240861715	0.642288487136391	0.834024013903385	0.757645765540381	0.663755363477299	0.765228259315926	0.0824730217014271	0.182704816147419	0.206838708206637	0.0689050866581644	0.0778057812955559	0.312561780748379	0.28816053538194	0.276762749867147	0.204021259048247	0.582400506802514	0.490821354752323	0.291497119440888
"SALREZ"	0.0759357448772919	0.0931225316553377	0.0491011849352032	0.413402858907076	0.186283989470353	0.086535286398882	0.638513908511082	0.115205028283711	0.140680747941581	0.649926526530631	0.0052788275119322	0.00175166224922441	0.112019553795425	0.113269745114832	0.00868057725642535	0.0225667326235408	0.451003888546517	0.178866501869447	0.254749571239171	0.0588592143930855	0.0547366169802963	0.315704825931452	0.272730190811744	0.267611489308384	0.343351420834814	0.289825972346643	0.096557637461236	0.144726240020157	0.671814422505276	0.373537938028416	0.504962190158243	0.136619000568469	0.218696797988417	0.384581381709597	0.0384821296025846	0.0944741868340462	2.74647860010191e-10	2.613197258583e-08	1.6338143060679e-08	0.829700606015626	1.82493531397654e-09	6.98734328175021e-08	0.00948468588474172	6.67209232307897e-08	6.05004735199088e-08	0.010520579255608	2.82982171029289e-09	2.26730190178159e-10	4.21884749357559e-15	4.79616346638068e-14	8.92619311798626e-14	1.28563826251593e-13	1.32738264824184e-12	2.51354492775135e-13	0.00105291326806101	6.74830149538508e-08	2.84437429165507e-09	1.7919043433956e-05	9.858762695103e-10	0.688988551755276	0	NA	0	0	0	0	0.000238230891027591	3.10862446895044e-15	3.19744231092045e-14	1.1137586564125e-07	1.09126041536456e-11	5.55111512312578e-15	0.563215196773833	0.438017582573105	0.454785318039517	0.549106568570402	0.829514507330027	0.47889919787446	0.401894516134924	0.278248325184952	0.00688592534765498	0.295138067520985	0.657207990413038	0.591253897043692	0.385006646322053	0.3310205966068	0.0914734613547927	0.477271250725238	0.617766407726347	0.351684016864005	0.796562845696634	0.638967273714693	0.505041990163536	0.407920871413534	0.715270684851529	0.895132041930589	0.0480834237053487	0.112254115452293	0.123305093904836	0.0497486437402614	0.0541209882876696	0.205381730402158	0.258869219917901	0.213260469034744	0.151630523379103	0.514968307149739	0.378410531843074	0.153561428580576
"SDALREZ"	0.237709212135017	0.224892160528502	0.00383858390897807	0.0898505896698034	0.999417605610138	0.320736496901373	0.6887241959006	0.0213479484104044	0.0219901980179871	0.616676227150955	0.00143829041919519	0.00138721253232688	0.268663278537581	0.268400633269009	0.00484349058208999	0.0183266407713609	0.986580493747582	0.41865331003762	0.148814882457838	0.0104769270712621	0.0105531313257212	0.0968814226482371	0.253005819519984	0.314797948226727	0.573407598106208	0.583430617891009	0.0440452100248887	0.0641475257414483	0.751684323144655	0.814942927448764	0.848177679707833	0.116553918758367	0.124650669970112	0.235430343879748	0.0357022448842379	0.143774492927581	2.79387624146921e-11	8.9405481684679e-08	5.96855898038484e-13	0.967461506044039	7.86202045688356e-08	6.12093122853707e-08	1.36602302802658e-07	4.78950170634818e-08	5.56607371304807e-08	8.99236374696244e-07	1.74317391632428e-08	6.96196855720643e-09	3.10862446895044e-15	7.1098682496995e-13	0	0	2.86919821235188e-10	1.58246749037971e-11	5.8586100060154e-07	4.01845223763075e-10	1.2507728186506e-10	8.41399327988768e-09	3.51552120747556e-11	0.648893397821057	0	0	NA	0	0	0	1.65660818396418e-11	0	8.88178419700125e-16	0	1.68753899743024e-13	3.97459842815806e-14	0.562468408634934	0.675297674726528	0.631269017533602	0.584679894466934	0.199654637707027	0.485514784361296	0.814862456493297	0.0875499551143895	0.00503793090766291	0.512393954449957	0.268222203406562	0.367008852506005	0.909104661980232	0.984534257639783	0.0829992206274901	0.2659153891747	0.623640066606671	0.783881149098239	0.555518447053472	0.534973710813589	0.473200818180553	0.217686439964638	0.62697502105223	0.960466813223377	0.647271167211807	0.982637454474762	0.313494473503678	0.127737489904166	0.96329258612157	0.655970630571858	0.358807825494373	0.234032687619661	0.153786255461193	0.545970187197232	0.340735775561184	0.318938626400242
"SSALREZ"	0.268521960532126	0.259454907837573	0.00441985379167509	0.113801349559254	0.937393664740738	0.356811063767967	0.763487162129609	0.0194427585938501	0.0190806690289547	0.626792568791662	0.00103531467726459	0.000631971881881466	0.347639505017919	0.364480836189946	0.00536899457991868	0.0155212095815733	0.817195587343666	0.562309556722036	0.181415338224443	0.0184286476811928	0.0201525122940072	0.119965112480071	0.346952828348862	0.355402337603528	0.628459961639723	0.619608109856637	0.0541153496937183	0.0692132375718317	0.702770752441356	0.855264239530382	0.876866538454409	0.150314466988411	0.150763394881787	0.226021599193388	0.0224195906942581	0.113199740889486	4.08026945564188e-11	7.28371920555304e-08	1.0342837697408e-12	0.985382034480077	9.43387796770168e-08	4.83938962236863e-08	8.12555374096746e-08	2.94945937451274e-07	1.91163004092942e-07	1.47199813227417e-06	3.27228981689132e-08	1.09934210623663e-08	6.79456491070596e-14	4.33963975865481e-12	0	0	3.5081202387488e-09	1.03960617892085e-10	1.28490311324114e-06	5.61792612430168e-09	9.27533827521643e-10	3.46588260313752e-08	5.98738836288248e-11	0.704097179639069	0	0	0	NA	2.22044604925031e-16	0	1.08504760731876e-10	4.44089209850063e-16	4.44089209850063e-16	4.44089209850063e-16	3.05311331771918e-13	2.22044604925031e-15	0.788008350242577	0.895024507408109	0.420521663633304	0.38234117516848	0.271638905824532	0.636565659548392	0.773454732713307	0.0764455834954385	0.000778323355463684	0.351124176331061	0.209782097862224	0.246943796297273	0.971715510236475	0.866677161107463	0.0576046799866776	0.1408303739074	0.706688969392016	0.843184600905764	0.293114546719672	0.585825237127271	0.483155875235133	0.110765462663208	0.619601140927207	0.961451690048726	0.454655511225621	0.773437850332884	0.172866685242624	0.0577325981225627	0.887572390733179	0.806986380136403	0.214646156960127	0.223985017661471	0.144531386668667	0.254722988904653	0.34290110672023	0.313066706862211
"CDLREZ"	0.0649800137463323	0.135092240512697	0.138760503611493	0.391723683727701	0.0893919840214927	0.134568125085066	0.531115173849938	0.100558273863103	0.130749959761309	0.622345926376351	0.0471460493313747	0.0424036796636966	0.0959655601085316	0.100003136192778	0.0126307725895825	0.0540221141122721	0.353261595545484	0.141010540346144	0.0993169276619112	0.173091428323748	0.1453296869576	0.257624050296139	0.47088934000115	0.450385984525705	0.404187814342706	0.369512347497239	0.268570675366321	0.393297682807748	0.568351065307462	0.40400441219197	0.926156378996586	0.254869974975858	0.402771868391268	0.42615763366305	0.229712251557566	0.400605904191152	7.84857778768355e-09	1.86071539709509e-06	1.86773029486886e-06	0.796196326540771	4.27692103954769e-09	5.81564379764643e-06	0.0624579681065456	2.0076649254186e-07	5.00523242852324e-07	0.045053549981148	2.26120753232806e-07	3.44018329379026e-08	2.68229882749438e-13	2.33857377907043e-11	4.63695748464943e-11	5.55242962718694e-10	6.3566929497938e-12	5.35154143221916e-11	0.00819358010232074	3.51172057211357e-07	9.10257320629881e-08	0.000465307487901523	3.83300555739652e-08	0.797431789234353	0	0	0	2.22044604925031e-16	NA	0	0.00465259926983697	2.93542967710891e-13	1.11122222534732e-11	0.000288602648945702	9.68811697532601e-11	1.4803269721142e-11	0.898897830555539	0.816290189735552	0.878655408457614	0.764038519227887	0.954296636744517	0.866107128415318	0.79849562415939	0.281241287997561	0.00843067300764622	0.715513319027473	0.932174734584964	0.903579711759623	0.549161282006486	0.450631969916094	0.164409476867967	0.966923626263996	0.768318818488468	0.389806427289552	0.626064528825672	0.752937537491244	0.898528199849327	0.768371096980113	0.724116291010742	0.675875002286285	0.0187714377637613	0.0445549543339898	0.200917732477071	0.0722574701698275	0.00649989874094281	0.070150989703083	0.301495537524167	0.366397359424769	0.301959093315259	0.648742734685105	0.652828391000283	0.330417090643979
"CSALREZ"	0.0674669667612076	0.0858744852344899	0.0745881239215214	0.495946946191522	0.133408314567659	0.0736737835191075	0.565759442049761	0.156574353407293	0.193131140743809	0.66230764014692	0.0083398662407721	0.00272197128684604	0.0997370979901442	0.0999691953190092	0.0116056872179069	0.0282467523694625	0.375382439636031	0.153801768816994	0.281781503981281	0.0777854199118031	0.0711673368779904	0.373445891634681	0.275551185463578	0.26863881363089	0.320569274528749	0.264202080004149	0.115439831466242	0.173142234055975	0.591279843023616	0.329423024059276	0.437736880949274	0.145822736755607	0.244591189426937	0.428068724436304	0.0479313546139801	0.101250356653688	1.41914036078106e-09	6.19042554994564e-08	1.49655247083658e-07	0.805714026058863	3.2199465316296e-09	1.90709852576632e-07	0.0337421765432397	1.37036421765657e-07	1.32138338937438e-07	0.0311321778294251	6.28153595805259e-09	4.8057091639464e-10	3.19744231092045e-14	2.1183055309848e-13	2.90301116478986e-12	4.29412061464518e-12	2.22311058450941e-12	7.13873404833976e-13	0.00315752746486786	2.5179177032264e-07	1.12466369550646e-08	6.9100155254409e-05	5.30129784515054e-09	0.694951993489948	0	0	0	0	0	NA	0.00145363099375651	4.72955008490317e-14	4.85389506366118e-13	1.8940268495804e-06	9.28954690948558e-11	6.70574706873595e-14	0.489078217598203	0.371521048595955	0.471651410282973	0.587424266666916	0.683178553606386	0.384701711933315	0.367873691479779	0.340182473818256	0.0112727665322283	0.299418752438948	0.755975116230419	0.667145354620261	0.33244593951017	0.286849304778437	0.108618389797502	0.565395513854636	0.537418488297032	0.2822990910059	0.896203745915675	0.657343337607637	0.521345594710722	0.491766565321871	0.738438215336339	0.888275560162245	0.0351192692552065	0.0817539832195009	0.127815933482794	0.0556403354049764	0.0319833689202649	0.144282323641578	0.280437159247765	0.225261535023761	0.165128214839773	0.576201298132929	0.398084226778683	0.147422825526578
